GEOGRAPHIC,GEOID,SPLIT_FOR_,MUNICIPALI,TOTAL_POP,NONHISPWHI,PCT_MINORI,TOTALHH,LIMENGHH,LIMENGHHPC,BG_MHHI,BG_MHHI_PC,BG_MHHI_IS,MUNI_MHHI,MUNIMHHI_P,MEDIANHHI,LIMITEDENG,MINORITY_P,EJ,EJ_CRITERI,EJ_CRITE_1,EJ_CRIT_DE,SHAPE_AREA,SHAPE_LEN
"Block Group 1, Census Tract 3116, Middlesex County, Massachusetts",250173116001,N,Lowell,1589.000000000000000,930.000000000000000,41.472624289999999,518.000000000000000,54,10.424710270000000,117885.000000000000000,139.699005129999989,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,1820976.775439999997616,8271.905570369999623
"Block Group 2, Census Tract 3116, Middlesex County, Massachusetts",250173116002,N,Lowell,1362.000000000000000,498.000000000000000,63.436123350000003,413.000000000000000,0,0.000000000000000,78288.000000000000000,92.774780269999994,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,289094.192731000017375,2799.943943679999848
"Block Group 3, Census Tract 3116, Middlesex County, Massachusetts",250173116003,N,Lowell,879.000000000000000,492.000000000000000,44.027303750000002,239.000000000000000,8,3.347280260000000,60924.000000000000000,72.197662350000002,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,248519.791949000005843,2346.072984169999927
"Block Group 5, Census Tract 3116, Middlesex County, Massachusetts",250173116005,N,Lowell,926.000000000000000,353.000000000000000,61.879049680000001,317.000000000000000,22,6.940063000000000,96250.000000000000000,114.060554499999995,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,218780.562772000004770,2092.274155609999980
"Block Group 1, Census Tract 3117, Middlesex County, Massachusetts",250173117001,N,Lowell,885.000000000000000,300.000000000000000,66.101694920000000,386.000000000000000,67,17.357513430000001,66250.000000000000000,78.509216309999999,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,265290.942380000022240,2704.840438879999965
"Block Group 2, Census Tract 3117, Middlesex County, Massachusetts",250173117002,N,Lowell,1215.000000000000000,259.000000000000000,78.683127569999996,361.000000000000000,25,6.925207610000000,76964.000000000000000,91.205780030000000,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,141634.709681999986060,1808.572517930000004
"Block Group 3, Census Tract 3117, Middlesex County, Massachusetts",250173117003,N,Lowell,1216.000000000000000,249.000000000000000,79.523026320000000,251.000000000000000,35,13.944223400000000,76941.000000000000000,91.178527829999993,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,155675.242522999993525,2305.081353040000067
"Block Group 1, Census Tract 3416, Middlesex County, Massachusetts",250173416001,N,Malden,805.000000000000000,445.000000000000000,44.720496890000000,401.000000000000000,86,21.446384429999998,0.000000000000000,0.000000000000000,0,73399.000000000000000,86.981101989999999, , ,M,Yes,M,1,Minority,220510.766066999989562,2070.816218389999904
"Block Group 5, Census Tract 3416, Middlesex County, Massachusetts",250173416005,N,Malden,893.000000000000000,376.000000000000000,57.894736840000000,414.000000000000000,51,12.318840979999999,0.000000000000000,0.000000000000000,0,73399.000000000000000,86.981101989999999, , ,M,Yes,M,1,Minority,111970.698128999996698,1353.441251400000056
"Block Group 2, Census Tract 3417, Middlesex County, Massachusetts",250173417002,N,Malden,1170.000000000000000,614.000000000000000,47.521367519999998,302.000000000000000,47,15.562913890000001,61111.000000000000000,72.419265749999994,0,73399.000000000000000,86.981101989999999, , ,M,Yes,M,1,Minority,238766.023822999995900,2389.149496309999904
"Block Group 4, Census Tract 3417, Middlesex County, Massachusetts",250173417004,N,Malden,730.000000000000000,393.000000000000000,46.164383559999997,419.000000000000000,99,23.627685549999999,35833.000000000000000,42.463706969999997,0,73399.000000000000000,86.981101989999999,I, ,M,Yes,MI,2,Minority and income,113687.720472999993945,1502.706820249999964
"Block Group 5, Census Tract 3417, Middlesex County, Massachusetts",250173417005,N,Malden,1142.000000000000000,517.000000000000000,54.728546410000000,476.000000000000000,64,13.445378300000000,64932.000000000000000,76.947326660000002,0,73399.000000000000000,86.981101989999999, , ,M,Yes,M,1,Minority,216282.170956999994814,1948.087645320000092
"Block Group 1, Census Tract 3118, Middlesex County, Massachusetts",250173118001,N,Lowell,1824.000000000000000,256.000000000000000,85.964912279999993,458.000000000000000,24,5.240174770000000,45565.000000000000000,53.996562959999999,0,62196.000000000000000,73.705039979999995,I, ,M,Yes,MI,2,Minority and income,425233.620608999975957,3296.286042969999926
"Block Group 4, Census Tract 3117, Middlesex County, Massachusetts",250173117004,N,Lowell,1874.000000000000000,296.000000000000000,84.204909279999995,547.000000000000000,106,19.378427510000002,85250.000000000000000,101.025062559999995,0,62196.000000000000000,73.705039979999995, , ,M,Yes,M,1,Minority,186705.409871999989264,1772.894867060000024
"Block Group 1, Census Tract 3119, Middlesex County, Massachusetts",250173119001,N,Lowell,1559.000000000000000,559.000000000000000,64.143681849999993,534.000000000000000,242,45.318351749999998,67982.000000000000000,80.561714170000002,0,62196.000000000000000,73.705039979999995, ,E,M,Yes,ME,2,Minority and English isolation,169589.264281000010669,2154.043522290000055
"Block Group 2, Census Tract 3119, Middlesex County, Massachusetts",250173119002,N,Lowell,1503.000000000000000,579.000000000000000,61.477045910000001,707.000000000000000,169,23.903818130000001,13750.000000000000000,16.294364930000000,0,62196.000000000000000,73.705039979999995,I, ,M,Yes,MI,2,Minority and income,294671.335385999991558,2254.812513379999928
"Block Group 2, Census Tract 3395, Middlesex County, Massachusetts",250173395002,N,Medford,1214.000000000000000,814.000000000000000,32.948929159999999,559.000000000000000,23,4.114490030000000,43425.000000000000000,51.460567470000001,0,101168.000000000000000,119.888603209999999,I, ,M,Yes,MI,2,Minority and income,346022.567945000017062,2477.411524310000004
"Block Group 3, Census Tract 3395, Middlesex County, Massachusetts",250173395003,N,Medford,677.000000000000000,479.000000000000000,29.246676510000000,206.000000000000000,21,10.194174770000000,80455.000000000000000,95.342773440000002,0,101168.000000000000000,119.888603209999999, , ,M,Yes,M,1,Minority,179838.397668999998132,1900.953139819999933
